ho_url_id	page_category	page_url
1175	PRODUCT CATEGORY	www.homedepot.com/b/Outdoors-Outdoor-Power-Equipment-Riding-Mower-Tractor-Attachments-Lawn-Sweepers/N-5yc1vZbx9f
1176	WHITEPAPER	www.cee.globalknowledge.net/Knowledge-Centre/White-Papers/cisco-white-papers/
1177	PRODUCT DETAIL	us.asos.com/Women-Sale-Jackets-Coats-Faux-Fur/168p2h/?cid=20419
1178	INFOGRAPHIC	edtechreview.in/trends-insights/insights/1351-infographic-1-1-vs-byod-in-education
1179	STORE LOCATOR	www.storelocations411.com/o-reilly-auto-parts/Paterson-NJ/listing.html
1180	PRESS RELEASE	www.nestleusa.com/media/pressreleases?y=2014
1181	DOCUMENTATION	www.projectlibre.org/tags/projectlibre-documentation
1182	STORE LOCATOR	storefound.org/regions-bank-store-hours-locations/al/huntsville/1330667
1183	PRODUCT CATEGORY	www.overstock.com/Home-Garden/Outdoor-Lighting/716/cat.html
1184	WHITEPAPER	www.project-open.com/en/whitepapers/L10nW-MakeBuy.051023.ppt
1185	STORE LOCATOR	www.dunhamssports.com/store-map/
1186	PRESS RELEASE	www.comscore.com/Insights/Press-Releases/(offset)/10/?cs_edgescape_cc=US
1187	PRESS RELEASE	www.eeoc.gov/eeoc/newsroom/release/archive/6-22-94.html
1188	INFOGRAPHIC	inhabitat.com/infographic-the-benefits-of-home-automation-systems/
1189	PRESS RELEASE	www.news.gatech.edu/2015/04/16/research-identifies-barriers-tracking-meals-and-what-foodies-want
1190	PRODUCT CATEGORY	www.amazon.com/s?rh=n%3A3736681%2Cp_n_material_two_browse-bin%3A5740639011
1191	WHITEPAPER	www.target.com/c/gift-wrap-bags-accessories-party-supplies/-/N-5xt1y
1192	PRODUCT COMPARISON	socialcompare.com/en/comparison/compare-professional-remote-desktop-software
1193	INFOGRAPHIC	www.wunderground.com/weather-infographics/climate-change-today
1194	INFOGRAPHIC	www.gsmarena.com/infographic_details_what_samsungs_android_m_update_will_look_like-news-13581.php
1195	PRESS RELEASE	www.justice.gov/archive/opa/pr/2000/August/469at.htm
1196	PRODUCT CATEGORY	www.insteon.com/on-off-outlet/
1197	WHITEPAPER	www.informationweek.com/whitepaper/software/enterprise/top-six-things-to-consider-with-an-identity-as-a-service-solution/360473?gset=yes&amp;
1198	PRODUCT COMPARISON	www.stuff.tv/features/best-small-tablets-google-nexus-7-2013-vs-ipad-mini-vs-samsung-galaxy-note-80
1199	INFOGRAPHIC	infographicworld.com/blogs/social-media-infographics/
1200	PRODUCT COMPARISON	www.strattonfinance.com.au/car-finance/calculators-tools/comparison-interest-rate-calculator.aspx
1201	STORE LOCATOR	storehourslocations.com/lord-and-taylor-store-hours-locations/new-jersey/freehold/4993894
1202	PRODUCT CATEGORY	www.houzz.com/photos/products/query/wood-card-table-and-chairs
1203	STORE LOCATOR	storelocator.staples.com/stores/en_US/TX/Houston/1832
1204	PRODUCT COMPARISON	road.cc/content/buyers-guide/175884-your-guide-best-front-lights-cycling-beam-comparison-engine
1205	DOCUMENTATION	www.cisco.com/en/US/technologies/tk869/tk769/technologies_white_paper0900aecd806c0d88.html
1206	PRODUCT COMPARISON	www.caranddriver.com/comparisons/2009-bmw-135i-page-4
1207	PRODUCT DETAIL	www.ebay.com/bhp/honda-accord-keychain
1208	PRESS RELEASE	www.nsf.gov/news/news_summ.jsp?cntn_id=135389&org=NSF&from=news
1209	INFOGRAPHIC	mashable.com/2012/02/05/facebook-recruiting-infographic/
1210	WHITEPAPER	www.chartis.com/whitepapers/user-provisioning-best-practices
1211	INFOGRAPHIC	visual.ly/economy-infographics
1212	PRODUCT COMPARISON	printers.specout.com/compare/501-504/HP-Photosmart-6510-vs-HP-Photosmart-5510
1213	INFOGRAPHIC	www.business2community.com/infographics/pay-per-call-crossing-ppc-chasm-infographic-01217049
1214	PRESS RELEASE	ir.chipotle.com/phoenix.zhtml?c=194775&p=irol-newsArticle&ID=1905366
1215	STORE LOCATOR	storefound.org/toyota-store-hours-locations/co/boulder/1633946
1216	WHITEPAPER	www.avalara.com/learn/whitepapers/fba-sellers-guide-sales-tax/
1217	PRODUCT CATEGORY	www.stihlusa.com/products/hedge-trimmers/professional-hedge-trimmers/hse70/
1218	PRODUCT CATEGORY	www.walmart.com/c/kp/punching-bags
1219	DOCUMENTATION	www.sitepoint.com/wordpress-json-rest-api/
1220	PRESS RELEASE	www.nsf.gov/news/news_summ.jsp?cntn_id=137689&org=NSF&from=news
1221	PRODUCT CATEGORY	www.fatbraintoys.com/toys/toys_by_ages/boys/top_picks_2.cfm
1222	PRODUCT CATEGORY	www.ebay.com/bhp/hallmark-charms
1223	DOCUMENTATION	www2.emersonprocess.com/en-us/brands/rosemount/documentation-and-drawings/pages/index.aspx
1224	STORE LOCATOR	www.hoursguide.com/ultra-diamonds-store-hours-locations
1225	PRESS RELEASE	www.federalreserve.gov/newsevents/press/enforcement/2005enforcement.htm
1226	PRODUCT CATEGORY	www.costco.com/bunk-beds.html
1227	DOCUMENTATION	planetpress-documentation.software.informer.com/5.3/
1228	PRODUCT COMPARISON	www.consumersearch.com/cooktops/electric-cooktops
1229	PRODUCT COMPARISON	pickmyreader.com/kindle-fire-hd-vs-kindle-fire-hd-8-9-key-differences-to-know/
1230	STORE LOCATOR	storefound.org/u-s-navy-recruiting-store-hours-locations/pa/philadelphia
1231	STORE LOCATOR	www.storehoursandlocations.com/crossfit/Winnemucca-NV/listings.html
1232	INFOGRAPHIC	www.slotozilla.com/gambling-horoscope-2015-infographic
1233	PRODUCT CATEGORY	www.laminate-flooring-installed.com/installing-quarter-round-moldings.html
1234	STORE LOCATOR	www.sogknives.com/store-locations?type=2&amp;country_id=US&amp;region_id=54
1235	PRODUCT DETAIL	www.foodfacts.com/ci/nutritionfacts/Onion-Soup-Mix/Mrs-Grass-Recipe-Onion-Soup-Dip-Mix-2-oz/67479
1236	PRODUCT COMPARISON	www.phonearena.com/phones/compare/Google-Nexus-5X,Google-Nexus-6P/phones/9593,9587
1237	PRODUCT COMPARISON	mindlinux.wordpress.com/2013/10/21/a-comparison-of-open-source-and-commercial-static-analysis-tools-jenkins-case-study-zack-samachora-coverity/
1238	STORE LOCATOR	www.homedepot.com/StoreFinder/
1239	DOCUMENTATION	phpdox.de/
1240	STORE LOCATOR	www.mystorelocations.com/mens-wearhouse/Cumming-GA/listing.html
1241	STORE LOCATOR	www.mystore411.com/store/list_city/2264/Pennsylvania/Pittsburgh/Sephora-store-locations
1242	PRODUCT CATEGORY	www.frankeusa.com/sinks
1243	INFOGRAPHIC	www.quickenloans.com/blog/skipayear-sweepstakes-mortgage-payment-debt-infographic
1244	WHITEPAPER	www.sans.org/reading-room/whitepapers/modeling/building-secure-internet-data-center-network-infrastructure-73
1245	PRODUCT COMPARISON	www.mymodernmet.com/profiles/blogs/howard-schatz-beverly-ornstein-athlete
1246	PRODUCT DETAIL	loyaltylobby.com/2014/11/21/choice-hotels-double-privileges-points-for-app-bookings-november-20-december-17-2014/
1247	WHITEPAPER	www.solutionsiq.com/white-paper-when-youre-agile-you-get-lean/
1248	INFOGRAPHIC	www.adweek.com/socialtimes/6-valentines-day-marketing-tips-infographic/634191
1249	PRODUCT DETAIL	www.medicalscrubsmall.com/scrub-jackets/medical-scrub-jackets/
1250	PRODUCT COMPARISON	www.cordblood.com/cord-blood-banking-comparison
1251	PRODUCT DETAIL	www.pinterest.com/explore/coastal-scents-palette/
1252	PRODUCT COMPARISON	fortune.com/2014/02/24/how-to-tell-the-difference-between-box-and-dropbox/
1253	PRODUCT DETAIL	www.walmart.com/c/ep/seamless-socks
1254	PRESS RELEASE	www.justice.gov/justice-news?page=496
1255	DOCUMENTATION	docs.splunk.com/Documentation/MobileServer/2.0.1/Install/Setupthemobileserver
1256	PRODUCT COMPARISON	www.infochoice.com.au/calculators/loan-comparison-calculator/
1257	PRODUCT COMPARISON	www.avsforum.com/forum/39-networking-media-servers-content-streaming/1458077-comparison-skyfall-itunes-vudu-blu-ray.html
1258	PRODUCT DETAIL	www.gohastings.com/product/BOOK/70-Wonderful-Word-Family-Poems-A-Delightful-Collection-of-Fun-to-Read-Rhyming-Poems-with-an-Easy-to-Use-Lesson-Plan-for-Teaching-the-Top-35-Word-Families/sku/272150916.
1259	PRODUCT COMPARISON	www.homedepot.com/c/garage_door_openers_types_controls_and_safety_tips_HT_BG_MI
1260	INFOGRAPHIC	www.veracode.com/blog/2013/12/enterprise-software-security-management-infographic
1261	PRODUCT DETAIL	www.onetouch.com/onetouch-ultra-blue-test-strips
1262	PRODUCT DETAIL	www.toysrus.com/products/disney-frozen.jsp
1263	STORE LOCATOR	www.mystore411.com/store/list_state/836/north%20carolina/Thule-store-locations
1264	PRODUCT CATEGORY	www.servis-rhino.com/products/landscape-construction/post-hole-diggers
1265	PRODUCT DETAIL	www.thingsremembered.com/thumbnail/Categories/Watches/Pocket-Watches/pc/122/c/5355/5353.uts
1266	WHITEPAPER	www.ihi.org/resources/pages/ihiwhitepapers/comparingleanandqualityimprovement.aspx
1267	WHITEPAPER	www.provade.com/quarterly-business-reviews-whitepaper
1268	PRODUCT CATEGORY	www.costumeexpress.com/c/adult-costumes/super-mario-bros/_/N-aZ1rZ1z141p1
1269	INFOGRAPHIC	blog.visual.ly/18-best-infographics-2015/
1270	PRODUCT DETAIL	www.entirelypets.com/zyearcl4oz.html
1271	PRODUCT DETAIL	store.kimberamerica.com/pepperblaster-cat
1272	DOCUMENTATION	www.macwright.org/presentations/carto-foss4g/
1273	WHITEPAPER	exponential.com/advertising/millenialmomswhitepaper/
1274	PRESS RELEASE	www.justice.gov/archive/opa/pr/2000/August/489ag.htm
1275	PRODUCT CATEGORY	www.walmart.com/c/kp/x5-mops
1276	WHITEPAPER	www.telegraph.co.uk/education/universityeducation/8602331/Higher-Education-White-Paper-universities-must-not-race-to-the-bottom.html
1277	WHITEPAPER	buyercloud.rubiconproject.com/content/whitepapers/
1278	PRODUCT DETAIL	www.bhphotovideo.com/c/product/67138-USA/Nikon_1910_Fisheye_16mm_f_2_8D_Autofocus.html
1279	DOCUMENTATION	documentation.devexpress.com/AspNet/DevExpressWebScriptsASPxClientGridViewMembersTopicAll.aspx
1280	INFOGRAPHIC	cjgdigitalmarketing.com/10-social-media-marketing-trends-to-watch-out-this-2015/
1281	INFOGRAPHIC	www.fastcocreate.com/3024299/infographic-this-is-how-your-relationship-will-likely-end
1282	WHITEPAPER	www.sans.org/reading-room/whitepapers/firewalls/
1283	PRESS RELEASE	www.law.georgetown.edu/news/press-releases/index.cfm?page=11
1284	PRESS RELEASE	www.nsf.gov/news/index.jsp?prio_area=8
1285	WHITEPAPER	www.findwhitepapers.com/technology/platforms/peoplesoft
1286	WHITEPAPER	www.server-talk.eu/2014/01/15/service-management-automation-sma-whitepaper-verfuegbar/
1287	PRESS RELEASE	www.nestleusa.com/media/pressreleases/nestle-digiorno-stouffers-lean-cuisine-voluntary-recall
1288	PRODUCT DETAIL	www.costco.com/tv-mounts.html
1289	INFOGRAPHIC	dragonflydg.com/devry-blog-infographics/
1290	PRODUCT DETAIL	www.cygnus-instruments.com/us/products/
1291	WHITEPAPER	www.officedepot.com/a/products/223970/Solo-Paper-Cone-Cups-4-Oz/
1292	PRODUCT CATEGORY	www.sears.com/kenmore-18-500-btu-room-air-conditioner/p-04270181000P
1293	DOCUMENTATION	eclipse.org/birt/documentation/tutorial/tutorial-1.php
1294	STORE LOCATOR	storefound.org/home-depot-store-hours-locations/nv/henderson/851514
1295	STORE LOCATOR	upsstorelocations.net/ups-texas/mcallen-tx/29802/
1296	INFOGRAPHIC	www.biztechmagazine.com/article/2012/10/instant-messaging-vs-e-mail-whats-so-different-infographic
1297	PRODUCT COMPARISON	www.carinsurancecomparison.com/how-much-would-car-insurance-cost-for-a-honda-insight/
1298	WHITEPAPER	cerasis.com/2015/09/29/e-commerce-logistics-white-paper/
1299	PRODUCT DETAIL	scrollsawreviews.com/brands/craftsman/craftsman-16-inch-review
1300	PRODUCT COMPARISON	www.conceptdraw.com/examples/comparison-matrix-example
1301	DOCUMENTATION	central6.rocksclusters.org/roll-documentation/ganglia/6.1/x111.html
1302	PRODUCT CATEGORY	www.kmart.com/appliances-water-heaters/b-23143
1303	PRODUCT DETAIL	www.target.com/p/as-seen-on-tv-pocket-hose-ultra/-/A-14297425
1304	PRODUCT DETAIL	sweden.se/culture-traditions/pippi-longstocking-rebel-role-model/
1305	INFOGRAPHIC	blog.sonos.com/infographics-2/listen-on-sonos-five-new-music-services
1306	PRODUCT CATEGORY	www.walmart.com/c/christmas/christmas-wrapping-paper-rolls
1307	WHITEPAPER	www.thehrspecialist.com/whitepapers
1308	PRODUCT DETAIL	www.urbanoutfitters.com/urban/catalog/category.jsp?id=W_ACC_HATS
1309	DOCUMENTATION	docs.splunk.com/Documentation/Splunk/6.1/Alert/Alertexamples
1310	PRODUCT CATEGORY	www.partycity.com/category/costume+accessories/all+accessories/fangs+teeth.do
1311	PRODUCT COMPARISON	www.orangehrm.com/OrangeHRM_Compare_HRIS_HRMS
1312	PRODUCT DETAIL	www.eastbay.com/_-_/keyword-nike+free+5.0
1313	PRODUCT DETAIL	www.customavrack.com/products/1232-l5-30p-to-5-15p-adapter.aspx
1314	WHITEPAPER	www.sans.org/reading-room/whitepapers/legal/overview-sarbanes-oxley-information-security-professional-1426
1315	PRESS RELEASE	europa.eu/rapid/press-release_IP-16-922_en.htm
1316	INFOGRAPHIC	solarenergy.net/News/infographic-world-water-day-go-solar-save-water/
1317	PRESS RELEASE	www.un.org/press/en/content/press-release?page=9
1318	DOCUMENTATION	sqldbdoc.codeplex.com/
1319	PRODUCT CATEGORY	www.sears.com/appliances-heating-cooling-air-quality/b-1325041153
1320	PRODUCT COMPARISON	www.bmxbikereviews.com/
1321	PRODUCT COMPARISON	www.consumersearch.com/exercise-bike-reviews
1322	INFOGRAPHIC	irdeto.com/resource-library/infographics.html
1323	PRODUCT CATEGORY	www.walmart.com/c/kp/pool-cover-pump
1324	PRODUCT COMPARISON	socialcompare.com/en/comparison/graphicmail-vs-icontact-constant-contact-mailchimp
1325	STORE LOCATOR	storefound.org/fedex-store-hours-locations/al/madison
1326	PRODUCT CATEGORY	www.grainger.com/category/cotter-pins/pins/fasteners/ecatalog/N-8lz
1327	PRODUCT DETAIL	www.amazon.com/Rapdom-Tactical-Carbon-Knuckle-Gloves/dp/B00DR8TKDK
1328	DOCUMENTATION	docs.oracle.com/cd/E27363_01/index.htm
1329	PRESS RELEASE	otp.investis.com/clients/us/jetblue_airways/usn/usnews-story.aspx?cid=981&newsid=27177
1330	STORE LOCATOR	www.modells.com/store-locator/exton.do
1331	WHITEPAPER	www.thestudentroom.co.uk/showthread.php?t=1557296
1332	WHITEPAPER	www.pcreview.co.uk/threads/word-templates-for-white-papers.2842724/
1333	INFOGRAPHIC	www.marketingtechblog.com/2014-content-marketing-trends/
1334	INFOGRAPHIC	www.datasciencecentral.com/profiles/blogs/a-guide-to-the-internet-of-things-infographic
1335	PRESS RELEASE	www.apple.com/pr/library/
1336	PRODUCT DETAIL	www.overstock.com/Home-Garden/Student-Desk-Black/2665050/product.html
1337	WHITEPAPER	www.sans.org/reading-room/whitepapers/detection/intrusion-prevention-systems-securitys-silver-bullet-366
1338	PRODUCT DETAIL	www.campbellhausfeld.com/
1339	PRODUCT DETAIL	www.colgate.com/en/us/kids/products/detail/colgate-my-first-toothbrushes
1340	INFOGRAPHIC	www.dailyinfographic.com/21-fabulous-things-to-do-in-paris-this-weekend
1341	WHITEPAPER	farmprogress.com/whitepaper-10-hay-farming-basics-producing-quality-hay-product-7
1342	STORE LOCATOR	www.storehoursandlocations.com/regal-cinemas/Fremont-MI/listings.html
1343	PRESS RELEASE	www.ftc.gov/news-events/press-releases?combine=&date_filter[min]&date_filter[max]&field_mission_tid=All&field_competition_topics_tid=All&field_consumer_protection_topics_tid=All&items_per_page=20&page=395
1344	PRESS RELEASE	ir.valeant.com/news-releases/2011/16-12-2011
1345	DOCUMENTATION	infocenter.sybase.com/help/topic/com.sybase.infocenter.help.ase.15.7/title.htm
1346	STORE LOCATOR	www.carpetone.com/statestorelocator?state=WI
1347	WHITEPAPER	www.belsoft.ch/bsaz/web.nsf/02D2B1E33338C1C8C1257A30004803DB/$file/McAfee_security-sol-virt-env_whitepaper_en.pdf?open&amp;ccm=
1348	PRODUCT CATEGORY	www.iheartthemart.com/top-walmart-black-friday-trampoline-deals-are-live-online/
1349	PRODUCT COMPARISON	ritusays.wordpress.com/2010/12/30/difference-between-fixed-deposit-fd-versus-recurring-deposit-rd-comparison-which-one-is-better/
1350	WHITEPAPER	www.sans.org/reading-room/whitepapers/compliance/applying-information-security-privacy-principles-governance-risk-management-complianc-33518
1351	STORE LOCATOR	www.storehoursandlocations.com/DOTHAN/AL/sears/662-w-main-st.html
1352	STORE LOCATOR	storefound.org/gymboree-store-hours-locations/ca/beverly-hills/797435
1353	PRODUCT DETAIL	www.stacyssnacks.com/
1354	PRESS RELEASE	www.millennialmedia.com/press/universal-taps-into-native-ads-for-photo-editing-apps-to-promote-endless-love-on-smartphones
1355	PRODUCT CATEGORY	www.orientaltrading.com/toys-games-and-novelties/novelty-toys/bubbles-a1-550210.fltr
1356	INFOGRAPHIC	demonocracy.info/infographics/eu/cyprus_crisis/cyprus_crisis.html
1357	PRESS RELEASE	www.eeoc.gov/eeoc/newsroom/release/archive/9-30-09j.html
1358	PRODUCT CATEGORY	www.tractorsupply.com/tsc/catalog/farm-ranch/fencing/welded-wire-fencing
1359	PRODUCT DETAIL	www.underarmour.com/en-us/ua-coldgear/mens
1360	DOCUMENTATION	developers.gigya.com/display/GD/Gigya+Cartridge+for+Demandware
1361	PRESS RELEASE	www.justice.gov/opa/pr/us-bureau-prisons-corrections-officer-sentenced-connection-assault-prison-inmate-and
1362	DOCUMENTATION	gerardnico.com/wiki/sap/documentation
1363	INFOGRAPHIC	www.pinterest.com/bibliothomas/customer-journey-infograph/
1364	PRESS RELEASE	www.airbusgroup.com/int/en/news-media/press-releases/Airbus-Group/Financial_Communication/2015/03/20150313_airbus_defence_and_space_satellite_2015_exhibition.html
1365	WHITEPAPER	www.sans.org/reading-room/whitepapers/testing/writing-penetration-testing-report-33343
1366	WHITEPAPER	avnu.org/whitepapers/
1367	PRESS RELEASE	www.airbusgroup.com/int/en/news-media/press-releases/Airbus-Group/Financial_Communication/2014/04/20140410_airbus_qingdao_a320.html
1368	PRODUCT DETAIL	www.lingeriediva.com/garter-belts_2
1369	PRESS RELEASE	www.federalreserve.gov/boarddocs/press/enforcement/2005/200510142/default.htm
1370	PRESS RELEASE	www.cdc.gov/nchhstp/newsroom/2013/hepatitis-b-campaign-pressrelease.html
1371	STORE LOCATOR	www.burlingtoncoatfactory.com/StoreLocator.aspx
1372	DOCUMENTATION	www.yoctoproject.org/docs/1.0/poky-ref-manual/poky-ref-manual.html
1373	INFOGRAPHIC	fredericgonzalo.com/en/2015/12/20/hotels-industry-trends-for-2016-infographic/
1374	DOCUMENTATION	www.linkedin.com/groups/Wall-Street-Week-Ahead-Spain-87066.S.123030532
1375	PRESS RELEASE	manhattanda.org/press-release/da-vance-tour-bus-driver-convicted-all-counts-vehicular-homicide-trial
1376	STORE LOCATOR	www.academy.com/shop/storelocator
1377	PRESS RELEASE	www.nsf.gov/news/news_summ.jsp?cntn_id=134924&org=NSF&from=news
1378	PRODUCT DETAIL	www.homedepot.com/p/Winchester-60-000-BTU-95-5-Multi-Positional-Gas-Furnace-W9M060-317/202771086
1379	DOCUMENTATION	www.ibm.com/support/customercare/sas/f/hmcl/home.html
1380	PRODUCT COMPARISON	graphics-cards.specout.com/d/d/ATI
1381	PRESS RELEASE	berniesanders.com/press-release/
1382	WHITEPAPER	www.techrepublic.com/resource-library/whitepapers/intelligent-location-identification-system-using-gps-technology-and-embedded-wsn/
1383	WHITEPAPER	www.apppli.com/whitepapers/
1384	PRODUCT DETAIL	www.amazon.com/Crane-EE-8072-Defense-Electrostatic-Purifier/dp/B0052XTG28
1385	PRODUCT COMPARISON	www.travelocity.com/San-Francisco-Hotels.d178305.Travel-Guide-Hotels
1386	DOCUMENTATION	doc.sitecore.net/
1387	PRESS RELEASE	www.federalreserve.gov/newsevents/press/bcreg/20131219a.htm
1388	PRODUCT COMPARISON	wpscoop.com/comparisons/wordpress-management-software-comparison/
1389	PRESS RELEASE	news.samsung.com/global/samsung-australia-introduces-brainband-to-help-tackle-concussion-head-on
1390	PRODUCT DETAIL	www.amazon.com/Cetaphil-Gentle-Skin-Cleanser-Non-comedogenic/dp/B00GX8H59C
1391	PRODUCT COMPARISON	www.trulia.com/voices/General_Area/Cost_of_living_comparison_between_Santa_Monica_Ca-143511
1392	PRESS RELEASE	manhattanda.org/press-release/da-vance-elliot-morales-convicted-murder-hate-crime-fatal-shooting-mark-carson-greenwi
1393	PRESS RELEASE	www.nestleusa.com/media/pressreleases/nestle-carnation-fudgekit
1394	INFOGRAPHIC	payments.intuit.com/mobile-payments-infographics/
1395	PRODUCT DETAIL	www.bhg.com/shop/bedroom/wood-platform-beds-s.html
1396	INFOGRAPHIC	elearninginfographics.com/college-student-storage-tips-infographic/
1397	PRESS RELEASE	www.justice.gov/archive/opa/pr/Pre_96/October94/570.txt.html
1398	INFOGRAPHIC	visual.ly/evolution-hipster
1399	PRODUCT COMPARISON	www.foxbusiness.com/features/2014/05/09/how-to-compare-credit-card-offers.html
1400	PRODUCT DETAIL	www.trustedreviews.com/samsung-galaxy-tab-3-8-0-review
1401	PRODUCT CATEGORY	www.walmart.com/c/kp/portable-steam-cleaners
1402	STORE LOCATOR	www.mystore411.com/store/list_state/2532/michigan/Motherhood-Maternity-store-locations
1403	WHITEPAPER	integrityhr.com/downloads/big-help-for-small-business-whitepaper/
1404	DOCUMENTATION	code.google.com/p/selenium/wiki/PythonBindings
1405	PRESS RELEASE	www.nsf.gov/news/
1406	STORE LOCATOR	www.storehoursandlocations.com/aveda/Murphy-TX/listings.html
1407	PRODUCT DETAIL	www.trustedreviews.com/panasonic-lumix-dmc-g5-review
1408	PRESS RELEASE	www.docusign.com/press-releases/national-data-systems-llc-teams-with-docusign-to-offer-customers-the-securest
1409	WHITEPAPER	www.teaminternational.com/press-center/articles-whitepapers/why-choose-a-cmmi-certified-outsourcing-vendor/
1410	PRESS RELEASE	www.justice.gov/archive/opa/pr/Pre_96/June95/
1411	PRODUCT CATEGORY	www.walmart.com/c/kp/streaming-boxes
1412	WHITEPAPER	www.collab.net/resources/agile/white-papers
1413	INFOGRAPHIC	www.fastcodesign.com/3034667/infographic-of-the-day/how-many-assault-rifles-did-your-local-police-get-from-the-military
1414	WHITEPAPER	www.quantifisolutions.com/deloitte-and-quantifi-whitepaper-examines-ifrs13--cva-dva-and-the-implications-for-hedge-accounting
1415	INFOGRAPHIC	www.pinterest.com/esario/wine-infographics/
1416	PRODUCT DETAIL	www.amazon.com/Anne-Klein-Womens-Plus-Size-Straight/dp/B00J023W22
1417	PRODUCT DETAIL	www.amazon.com/ZHOL%C2%AE-Daytime-Running-Light-White/dp/B0055BNT0M
1418	PRODUCT COMPARISON	bdbatteries.com/batterycomparison.php
1419	PRODUCT DETAIL	www.amazon.com/Micro-Mini-Kick-Scooter-Blue/dp/B000ES178C
1420	INFOGRAPHIC	hitconsultant.net/2013/09/09/infographic-healthcare-mobility-trends/
1421	PRODUCT DETAIL	www.walgreens.com/store/c/finish-power-up-dishwasher-booster-agent/ID=prod6144097-product
1422	PRODUCT CATEGORY	www.menards.com/main/lighting-ceiling-fans/indoor-lighting/indoor-wall-lights/c-7503.htm
1423	PRODUCT DETAIL	www.dailygarnish.com/2011/06/how-to-make-the-perfect-frittata.html
1424	DOCUMENTATION	footprints.berkeley.edu/help/FootPrintsHelp/content/footprints_apimaintopic.htm
1425	DOCUMENTATION	wikispaces.psu.edu/display/dltpub/TSM+Backup+Documentation
1426	DOCUMENTATION	www.net-snmp.org/docs/readmefiles.html
1427	PRESS RELEASE	www.w3.org/PICS/951030/951030_Advisory.html
1428	DOCUMENTATION	blogs.forrester.com/brian_walker/11-09-12-enter_the_commerce_api
1429	PRODUCT COMPARISON	www.centralhudson.com/rates/billcomparisons.aspx
1430	WHITEPAPER	www.alragroup.com/whitepapers.html
1431	STORE LOCATOR	www.mystore411.com/store/list_city/91/New+York/New+York/Chase-store-locations
1432	INFOGRAPHIC	lemonly.com/work/2013-gift-card-statistics-infographic-ceb/
1433	PRODUCT COMPARISON	www.theelevatorlife.com/the-elevator-life-blog/the-big-three-beijing-guangzhou-shanghai-comparison/
1434	PRODUCT CATEGORY	www.phy.davidson.edu/stuhome/phstewart/IL/speed/cableinfo.html
1435	PRESS RELEASE	www.hsph.harvard.edu/news/press-releases/tracking-police-homicides/
1436	PRODUCT CATEGORY	www.houzz.com/photos/hall-trees
1437	PRODUCT COMPARISON	www.proz.com/software-comparison-tool/tool/wordfast_pro/22
1438	PRODUCT COMPARISON	www.softwareadvice.com/accounting/project-accounting-software-comparison/
1439	PRODUCT COMPARISON	www.gizmag.com/samsung-galaxy-s6-edge-plus-vs-galaxy-s6-edge-comparison/38956/
1440	PRODUCT DETAIL	www.walmart.com/ip/VIZIO-E320-B0-32-720p-60Hz-LED-HD-IPTV-Refurbished/35241423
1441	PRODUCT COMPARISON	www.licensetutor.com/plan-comparison/missouri/
1442	DOCUMENTATION	docs.spring.io/spring-flex/docs/1.5.x/reference/html/
1443	PRODUCT COMPARISON	www.latitudecountertops.com/Kitchen-Makeover/bid/79085/How-Much-Does-a-Granite-or-Quartz-Countertop-Cost
1444	PRODUCT COMPARISON	searchitchannel.techtarget.com/tip/Mobile-device-security-policy-begins-with-mobile-platform-comparison
1445	DOCUMENTATION	jsondoc.org/
1446	INFOGRAPHIC	www.adweek.com/socialtimes/predicting-the-major-marketing-trends-of-2016-infographic/632171
1447	PRODUCT COMPARISON	www.sawstop.com/cns-pcs-comparison
1448	STORE LOCATOR	www.carters.com/find-a-store?id=carters
1449	PRODUCT COMPARISON	dehumidifierforbasement101.com/best-dehumidifier-comparison-chart/
1450	PRESS RELEASE	www.justice.gov/archive/opa/pr/Pre_96/October94/
1451	STORE LOCATOR	www.target.com/store-locator/state-result?stateCode=VA
1452	PRODUCT DETAIL	www.pinterest.com/pin/537124693028418035/
1453	STORE LOCATOR	www.storelocations411.com/concentra/Honolulu-county-HI/listing.html
1454	PRODUCT CATEGORY	www.homedepot.com/b/Storage-Organization-Garage-Storage-Garage-Cabinets-Storage-Systems/N-5yc1vZccv5
1455	PRODUCT COMPARISON	www.gizmag.com/smartphone-comparison-2014-1/31787/
1456	PRODUCT COMPARISON	www.mysupermarket.co.uk/tesco-price-comparison/red_wine/wray_and_nephew_red_label_wine_jamaican_aperitif_750ml.html
1457	PRODUCT COMPARISON	shukuenshinobi.com/2012/02/20/comparison-gallery-samurai-zords-vs-shinkenger-mecha/
1458	PRODUCT CATEGORY	www.low-e.com/thermasheet.html
1459	STORE LOCATOR	www.storelocations411.com/restaurants/Kelso-WA/listing.html
1460	PRODUCT DETAIL	www.sears.com/search=dewalt%2029%20piece%20cobalt%20pilot%20point%20drill%20bit%20set
1461	PRODUCT COMPARISON	www.mysupermarket.co.uk/tesco-price-comparison/Soft_Drinks/Diet_Coke_24x330ml.html
1462	PRODUCT CATEGORY	meat-slicers-review.toptenreviews.com/
1463	WHITEPAPER	www.windowsecurity.com/whitepapers/anti_spam/Preventing_Spam_Antispam_Filters_MS_Exchange.html
1464	PRODUCT COMPARISON	home.capitalone360.com/teen-checking-account
1465	PRESS RELEASE	www.donaldjtrump.com/press-releases/
1466	DOCUMENTATION	tools.jboss.org/documentation/
